Fecha,Pozo,Tipo,Valor
27/04/2024,BA-04,HEAD,2300.223
28/05/2024,BA-04,HEAD,2300.238
01/06/2024,BA-04,HEAD,2300.243
01/07/2024,BA-04,HEAD,2300.267
02/08/2024,BA-04,HEAD,2300.279
28/08/2024,BA-04,HEAD,2300.265
12/09/2024,BA-04,HEAD,2300.252
25/09/2024,BA-04,HEAD,2300.242
07/10/2024,BA-04,HEAD,2300.233
24/10/2024,BA-04,HEAD,2300.224
06/11/2024,BA-04,HEAD,2300.214
02/12/2024,BA-04,HEAD,2300.196
23/12/2024,BA-04,HEAD,2300.195
17/05/2013,BA-05,HEAD,2300.205
18/08/2013,BA-05,HEAD,2300.205
07/09/2013,BA-05,HEAD,2300.199
30/11/2013,BA-05,HEAD,2300.167
12/12/2013,BA-05,HEAD,2300.149
18/01/2014,BA-05,HEAD,2300.16
16/02/2014,BA-05,HEAD,2300.15
20/03/2014,BA-05,HEAD,2300.16
18/04/2014,BA-05,HEAD,2300.17
17/05/2014,BA-05,HEAD,2300.185
10/06/2014,BA-05,HEAD,2300.206
17/07/2014,BA-05,HEAD,2300.214
12/08/2014,BA-05,HEAD,2300.209
10/09/2014,BA-05,HEAD,2300.194
15/10/2014,BA-05,HEAD,2300.169
05/11/2014,BA-05,HEAD,2300.164
08/12/2014,BA-05,HEAD,2300.153
06/01/2015,BA-05,HEAD,2300.151
14/02/2015,BA-05,HEAD,2300.148
04/03/2015,BA-05,HEAD,2300.149
12/05/2015,BA-05,HEAD,2300.162
03/06/2015,BA-05,HEAD,2300.182
13/07/2015,BA-05,HEAD,2300.196
12/08/2015,BA-05,HEAD,2300.195
02/09/2015,BA-05,HEAD,2300.196
14/10/2015,BA-05,HEAD,2300.164
09/11/2015,BA-05,HEAD,2300.154
07/12/2015,BA-05,HEAD,2300.142
19/01/2016,BA-05,HEAD,2300.131
17/02/2016,BA-05,HEAD,2300.141
10/03/2016,BA-05,HEAD,2300.151
13/04/2016,BA-05,HEAD,2300.163
19/05/2016,BA-05,HEAD,2300.181
05/06/2016,BA-05,HEAD,2300.192
28/07/2016,BA-05,HEAD,2300.217
11/08/2016,BA-05,HEAD,2300.21
26/09/2016,BA-05,HEAD,2300.182
10/10/2016,BA-05,HEAD,2300.176
08/11/2016,BA-05,HEAD,2300.162
07/12/2016,BA-05,HEAD,2300.162
17/01/2017,BA-05,HEAD,2300.151
08/02/2017,BA-05,HEAD,2300.159
12/03/2017,BA-05,HEAD,2300.186
04/04/2017,BA-05,HEAD,2300.175
03/05/2017,BA-05,HEAD,2300.171
04/06/2017,BA-05,HEAD,2300.195
16/07/2017,BA-05,HEAD,2300.193
16/08/2017,BA-05,HEAD,2300.195
24/09/2017,BA-05,HEAD,2300.172
08/10/2017,BA-05,HEAD,2300.166
05/11/2017,BA-05,HEAD,2300.16
01/12/2017,BA-05,HEAD,2300.149
14/01/2018,BA-05,HEAD,2300.145
06/02/2018,BA-05,HEAD,2300.146
01/03/2018,BA-05,HEAD,2300.146
10/04/2018,BA-05,HEAD,2300.166
05/05/2018,BA-05,HEAD,2300.175
07/06/2018,BA-05,HEAD,2300.201
15/06/2018,BA-05,HEAD,2300.204
27/06/2018,BA-05,HEAD,2300.209
02/07/2018,BA-05,HEAD,2300.211
11/07/2018,BA-05,HEAD,2300.21
30/07/2018,BA-05,HEAD,2300.209
07/08/2018,BA-05,HEAD,2300.21
16/08/2018,BA-05,HEAD,2300.207
25/08/2018,BA-05,HEAD,2300.201
04/09/2018,BA-05,HEAD,2300.192
13/09/2018,BA-05,HEAD,2300.188
25/09/2018,BA-05,HEAD,2300.176
09/10/2018,BA-05,HEAD,2300.168
23/10/2018,BA-05,HEAD,2300.16
30/10/2018,BA-05,HEAD,2300.158
03/11/2018,BA-05,HEAD,2300.157
14/11/2018,BA-05,HEAD,2300.15
27/11/2018,BA-05,HEAD,2300.147
03/12/2018,BA-05,HEAD,2300.147
05/01/2019,BA-05,HEAD,2300.132
26/01/2019,BA-05,HEAD,2300.137
20/02/2019,BA-05,HEAD,2300.182
06/03/2019,BA-05,HEAD,2300.129
19/03/2019,BA-05,HEAD,2300.123
26/03/2019,BA-05,HEAD,2300.129
03/04/2019,BA-05,HEAD,2300.139
24/04/2019,BA-05,HEAD,2300.152
05/05/2019,BA-05,HEAD,2300.164
17/05/2019,BA-05,HEAD,2300.17
28/05/2019,BA-05,HEAD,2300.177
06/06/2019,BA-05,HEAD,2300.185
16/06/2019,BA-05,HEAD,2300.191
26/06/2019,BA-05,HEAD,2300.197
03/07/2019,BA-05,HEAD,2300.2
13/07/2019,BA-05,HEAD,2300.199
26/07/2019,BA-05,HEAD,2300.199
12/08/2019,BA-05,HEAD,2300.201
20/08/2019,BA-05,HEAD,2300.196
29/08/2019,BA-05,HEAD,2300.194
09/09/2019,BA-05,HEAD,2300.194
18/09/2019,BA-05,HEAD,2300.179
25/09/2019,BA-05,HEAD,2300.166
09/10/2019,BA-05,HEAD,2300.159
18/10/2019,BA-05,HEAD,2300.158
29/10/2019,BA-05,HEAD,2300.153
08/11/2019,BA-05,HEAD,2300.151
07/12/2019,BA-05,HEAD,2300.139
20/12/2019,BA-05,HEAD,2300.14
26/12/2019,BA-05,HEAD,2300.138
06/01/2020,BA-05,HEAD,2300.132
17/01/2020,BA-05,HEAD,2300.136
22/01/2020,BA-05,HEAD,2300.146
08/02/2020,BA-05,HEAD,2300.146
17/02/2020,BA-05,HEAD,2300.144
24/02/2020,BA-05,HEAD,2300.144
07/03/2020,BA-05,HEAD,2300.146
20/03/2020,BA-05,HEAD,2300.166
05/04/2020,BA-05,HEAD,2300.167
03/05/2020,BA-05,HEAD,2300.177
02/08/2020,BA-05,HEAD,2300.215
17/08/2020,BA-05,HEAD,2300.2
02/09/2020,BA-05,HEAD,2300.229
16/09/2020,BA-05,HEAD,2300.178
02/10/2020,BA-05,HEAD,2300.149
17/10/2020,BA-05,HEAD,2300.133
09/11/2020,BA-05,HEAD,2300.133
17/11/2020,BA-05,HEAD,2300.125
06/12/2020,BA-05,HEAD,2300.129
02/01/2021,BA-05,HEAD,2300.125
16/01/2021,BA-05,HEAD,2300.122
02/02/2021,BA-05,HEAD,2300.125
27/02/2021,BA-05,HEAD,2300.128
02/03/2021,BA-05,HEAD,2300.131
28/03/2021,BA-05,HEAD,2300.148
03/04/2021,BA-05,HEAD,2300.154
17/04/2021,BA-05,HEAD,2300.163
03/05/2021,BA-05,HEAD,2300.174
06/06/2021,BA-05,HEAD,2300.203
05/07/2021,BA-05,HEAD,2300.2
17/07/2021,BA-05,HEAD,2300.194
03/08/2021,BA-05,HEAD,2300.194
20/09/2021,BA-05,HEAD,2300.169
02/10/2021,BA-05,HEAD,2300.157
02/11/2021,BA-05,HEAD,2300.139
27/12/2021,BA-05,HEAD,2300.113
31/01/2022,BA-05,HEAD,2300.100
15/02/2022,BA-05,HEAD,2300.100
28/02/2022,BA-05,HEAD,2300.101
14/03/2022,BA-05,HEAD,2300.119
29/03/2022,BA-05,HEAD,2300.139
14/04/2022,BA-05,HEAD,2300.150
30/04/2022,BA-05,HEAD,2300.169
30/05/2022,BA-05,HEAD,2300.182
15/06/2022,BA-05,HEAD,2300.193
30/06/2022,BA-05,HEAD,2300.203
15/07/2022,BA-05,HEAD,2300.190
30/07/2022,BA-05,HEAD,2300.202
12/08/2022,BA-05,HEAD,2300.197
26/09/2022,BA-05,HEAD,2300.169
14/10/2022,BA-05,HEAD,2300.169
30/11/2022,BA-05,HEAD,2300.130
30/12/2022,BA-05,HEAD,2300.115
31/01/2023,BA-05,HEAD,2300.109
28/02/2023,BA-05,HEAD,2300.140
15/03/2023,BA-05,HEAD,2300.142
31/03/2023,BA-05,HEAD,2300.153
15/04/2023,BA-05,HEAD,2300.152
28/04/2023,BA-05,HEAD,2300.162
15/05/2023,BA-05,HEAD,2300.171
31/05/2023,BA-05,HEAD,2300.179
30/06/2023,BA-05,HEAD,2300.201
31/07/2023,BA-05,HEAD,2300.204
05/09/2023,BA-05,HEAD,2300.187
29/09/2023,BA-05,HEAD,2300.172
13/10/2023,BA-05,HEAD,2300.159
31/10/2023,BA-05,HEAD,2300.150
15/11/2023,BA-05,HEAD,2300.142
30/11/2023,BA-05,HEAD,2300.132
15/12/2023,BA-05,HEAD,2300.113
29/12/2023,BA-05,HEAD,2300.099
15/01/2024,BA-05,HEAD,2300.094
31/01/2024,BA-05,HEAD,2300.091
15/02/2024,BA-05,HEAD,2300.105
29/02/2024,BA-05,HEAD,2300.104
29/03/2024,BA-05,HEAD,2300.125
15/04/2024,BA-05,HEAD,2300.136
03/05/2024,BA-05,HEAD,2300.157
14/06/2024,BA-05,HEAD,2300.183
15/07/2024,BA-05,HEAD,2300.202
15/08/2024,BA-05,HEAD,2300.203
30/08/2024,BA-05,HEAD,2300.192
13/09/2024,BA-05,HEAD,2300.184
30/09/2024,BA-05,HEAD,2300.172
14/10/2024,BA-05,HEAD,2300.168
30/10/2024,BA-05,HEAD,2300.153
29/11/2024,BA-05,HEAD,2300.13
13/12/2024,BA-05,HEAD,2300.119
30/12/2024,BA-05,HEAD,2300.109
17/05/2013,BA-06,HEAD,2299.955
18/08/2013,BA-06,HEAD,2300.025
07/09/2013,BA-06,HEAD,2300.025
30/11/2013,BA-06,HEAD,2299.862
12/12/2013,BA-06,HEAD,2299.841
18/01/2014,BA-06,HEAD,2299.825
16/02/2014,BA-06,HEAD,2299.785
20/03/2014,BA-06,HEAD,2299.785
18/04/2014,BA-06,HEAD,2299.875
17/05/2014,BA-06,HEAD,2299.96
10/06/2014,BA-06,HEAD,2299.99
20/07/2014,BA-06,HEAD,2300.011
12/08/2014,BA-06,HEAD,2300.047
10/09/2014,BA-06,HEAD,2300.001
15/10/2014,BA-06,HEAD,2299.817
05/11/2014,BA-06,HEAD,2299.882
08/12/2014,BA-06,HEAD,2299.691
12/01/2015,BA-06,HEAD,2299.769
14/02/2015,BA-06,HEAD,2299.759
04/03/2015,BA-06,HEAD,2299.742
12/05/2015,BA-06,HEAD,2299.976
03/06/2015,BA-06,HEAD,2299.994
13/07/2015,BA-06,HEAD,2300.004
12/08/2015,BA-06,HEAD,2300.007
02/09/2015,BA-06,HEAD,2299.998
14/10/2015,BA-06,HEAD,2299.937
09/11/2015,BA-06,HEAD,2299.888
07/12/2015,BA-06,HEAD,2299.826
19/01/2016,BA-06,HEAD,2299.777
17/02/2016,BA-06,HEAD,2299.74
10/03/2016,BA-06,HEAD,2299.753
13/04/2016,BA-06,HEAD,2299.774
06/05/2016,BA-06,HEAD,2299.892
05/06/2016,BA-06,HEAD,2299.969
29/07/2016,BA-06,HEAD,2300.013
11/08/2016,BA-06,HEAD,2300.011
26/09/2016,BA-06,HEAD,2299.983
10/10/2016,BA-06,HEAD,2299.951
08/11/2016,BA-06,HEAD,2299.861
07/12/2016,BA-06,HEAD,2299.803
17/01/2017,BA-06,HEAD,2299.746
05/02/2017,BA-06,HEAD,2299.758
30/03/2017,BA-06,HEAD,2299.874
05/04/2017,BA-06,HEAD,2299.875
03/05/2017,BA-06,HEAD,2299.932
04/06/2017,BA-06,HEAD,2299.978
16/07/2017,BA-06,HEAD,2300.015
11/08/2017,BA-06,HEAD,2300.004
24/09/2017,BA-06,HEAD,2299.97
08/10/2017,BA-06,HEAD,2299.943
05/11/2017,BA-06,HEAD,2299.861
01/12/2017,BA-06,HEAD,2299.812
14/01/2018,BA-06,HEAD,2299.763
06/02/2018,BA-06,HEAD,2299.751
01/03/2018,BA-06,HEAD,2299.744
10/04/2018,BA-06,HEAD,2299.762
05/05/2018,BA-06,HEAD,2299.871
07/06/2018,BA-06,HEAD,2299.946
11/07/2018,BA-06,HEAD,2299.998
30/07/2018,BA-06,HEAD,2300.005
07/08/2018,BA-06,HEAD,2300.008
25/08/2018,BA-06,HEAD,2299.998
04/09/2018,BA-06,HEAD,2299.992
25/09/2018,BA-06,HEAD,2299.968
23/10/2018,BA-06,HEAD,2299.894
03/11/2018,BA-06,HEAD,2299.853
03/12/2018,BA-06,HEAD,2299.777
16/01/2019,BA-06,HEAD,2299.729
27/02/2019,BA-06,HEAD,2300.02
06/03/2019,BA-06,HEAD,2299.985
20/03/2019,BA-06,HEAD,2299.924
03/04/2019,BA-06,HEAD,2299.888
17/04/2019,BA-06,HEAD,2299.899
17/05/2019,BA-06,HEAD,2299.965
16/06/2019,BA-06,HEAD,2299.994
26/07/2019,BA-06,HEAD,2300.008
20/08/2019,BA-06,HEAD,2300.009
09/09/2019,BA-06,HEAD,2299.999
19/10/2019,BA-06,HEAD,2299.935
08/11/2019,BA-06,HEAD,2299.879
07/12/2019,BA-06,HEAD,2299.819
17/01/2020,BA-06,HEAD,2299.774
24/02/2020,BA-06,HEAD,2299.764
07/03/2020,BA-06,HEAD,2299.757
05/04/2020,BA-06,HEAD,2299.816
03/05/2020,BA-06,HEAD,2299.908
03/08/2020,BA-06,HEAD,2300.004
18/08/2020,BA-06,HEAD,2299.992
05/09/2020,BA-06,HEAD,2300.059
17/09/2020,BA-06,HEAD,2300.021
05/10/2020,BA-06,HEAD,2299.966
09/11/2020,BA-06,HEAD,2299.844
03/01/2021,BA-06,HEAD,2299.766
17/01/2021,BA-06,HEAD,2299.752
03/02/2021,BA-06,HEAD,2299.741
21/02/2021,BA-06,HEAD,2299.738
03/03/2021,BA-06,HEAD,2299.735
20/03/2021,BA-06,HEAD,2299.737
05/04/2021,BA-06,HEAD,2299.751
18/04/2021,BA-06,HEAD,2299.771
10/05/2021,BA-06,HEAD,2299.869
15/06/2021,BA-06,HEAD,2299.987
03/07/2021,BA-06,HEAD,2299.989
27/07/2021,BA-06,HEAD,2299.991
06/08/2021,BA-06,HEAD,2299.986
20/09/2021,BA-06,HEAD,2299.944
03/10/2021,BA-06,HEAD,2299.895
08/11/2021,BA-06,HEAD,2299.785
13/12/2021,BA-06,HEAD,2299.732
06/01/2022,BA-06,HEAD,2299.706
07/02/2022,BA-06,HEAD,2299.686
17/02/2022,BA-06,HEAD,2299.680
05/03/2022,BA-06,HEAD,2299.675
22/03/2022,BA-06,HEAD,2299.696
03/04/2022,BA-06,HEAD,2299.705
18/04/2022,BA-06,HEAD,2299.724
01/05/2022,BA-06,HEAD,2299.760
13/06/2022,BA-06,HEAD,2299.958
01/07/2022,BA-06,HEAD,2299.972
24/08/2022,BA-06,HEAD,2299.984
26/09/2022,BA-06,HEAD,2299.950
01/10/2022,BA-06,HEAD,2299.935
04/11/2022,BA-06,HEAD,2299.834
10/12/2022,BA-06,HEAD,2299.751
05/01/2023,BA-06,HEAD,2299.729
03/02/2023,BA-06,HEAD,2299.691
06/03/2023,BA-06,HEAD,2299.696
17/03/2023,BA-06,HEAD,2299.710
03/04/2023,BA-06,HEAD,2299.740
24/04/2023,BA-06,HEAD,2299.773
03/05/2023,BA-06,HEAD,2299.815
28/05/2023,BA-06,HEAD,2299.930
06/06/2023,BA-06,HEAD,2299.952
01/07/2023,BA-06,HEAD,2299.976
27/09/2023,BA-06,HEAD,2299.961
13/10/2023,BA-06,HEAD,2299.953
16/10/2023,BA-06,HEAD,2299.900
01/11/2023,BA-06,HEAD,2299.845
26/11/2023,BA-06,HEAD,2299.785
12/12/2023,BA-06,HEAD,2299.752
30/12/2023,BA-06,HEAD,2299.722
02/01/2024,BA-06,HEAD,2299.716
28/01/2024,BA-06,HEAD,2299.685
02/02/2024,BA-06,HEAD,2299.679
25/02/2024,BA-06,HEAD,2299.673
02/03/2024,BA-06,HEAD,2299.67
27/04/2024,BA-06,HEAD,2299.723
28/05/2024,BA-06,HEAD,2299.847
01/06/2024,BA-06,HEAD,2299.87
01/07/2024,BA-06,HEAD,2299.96
02/08/2024,BA-06,HEAD,2299.985
28/08/2024,BA-06,HEAD,2299.978
12/09/2024,BA-06,HEAD,2299.97
25/09/2024,BA-06,HEAD,2299.952
07/10/2024,BA-06,HEAD,2299.927
24/10/2024,BA-06,HEAD,2299.885
06/11/2024,BA-06,HEAD,2299.838
02/12/2024,BA-06,HEAD,2299.764
23/12/2024,BA-06,HEAD,2299.729
17/05/2013,BA-07,HEAD,2300.111
20/06/2013,BA-07,HEAD,2300.116
19/08/2013,BA-07,HEAD,2300.111
07/09/2013,BA-07,HEAD,2300.112
15/10/2013,BA-07,HEAD,2300.072
26/11/2013,BA-07,HEAD,2300.049
12/12/2013,BA-07,HEAD,2300.028
18/01/2014,BA-07,HEAD,2300.071
17/02/2014,BA-07,HEAD,2300.036
20/03/2014,BA-07,HEAD,2300.031
18/04/2014,BA-07,HEAD,2300.061
17/05/2014,BA-07,HEAD,2300.091
10/06/2014,BA-07,HEAD,2300.106
17/07/2014,BA-07,HEAD,2300.119
12/08/2014,BA-07,HEAD,2300.115
05/09/2014,BA-07,HEAD,2300.088
11/10/2014,BA-07,HEAD,2300.055
05/11/2014,BA-07,HEAD,2300.035
02/12/2014,BA-07,HEAD,2300.019
06/01/2015,BA-07,HEAD,2300.003
14/02/2015,BA-07,HEAD,2299.993
04/03/2015,BA-07,HEAD,2299.99
12/05/2015,BA-07,HEAD,2299.992
02/06/2015,BA-07,HEAD,2300.087
13/07/2015,BA-07,HEAD,2300.104
12/08/2015,BA-07,HEAD,2300.097
02/09/2015,BA-07,HEAD,2300.082
14/10/2015,BA-07,HEAD,2300.049
09/11/2015,BA-07,HEAD,2300.038
07/12/2015,BA-07,HEAD,2300.024
19/01/2016,BA-07,HEAD,2300
18/02/2016,BA-07,HEAD,2299.99
10/03/2016,BA-07,HEAD,2299.998
13/04/2016,BA-07,HEAD,2300.02
18/05/2016,BA-07,HEAD,2300.054
05/06/2016,BA-07,HEAD,2300.066
28/07/2016,BA-07,HEAD,2300.082
11/08/2016,BA-07,HEAD,2300.081
27/09/2016,BA-07,HEAD,2300.047
10/10/2016,BA-07,HEAD,2300.042
08/11/2016,BA-07,HEAD,2300.013
07/12/2016,BA-07,HEAD,2300.002
31/01/2017,BA-07,HEAD,2299.995
08/02/2017,BA-07,HEAD,2299.987
11/03/2017,BA-07,HEAD,2300.046
04/04/2017,BA-07,HEAD,2300.041
03/05/2017,BA-07,HEAD,2300.034
04/06/2017,BA-07,HEAD,2300.056
17/07/2017,BA-07,HEAD,2300.072
16/08/2017,BA-07,HEAD,2300.065
09/09/2017,BA-07,HEAD,2300.049
07/10/2017,BA-07,HEAD,2300.029
05/11/2017,BA-07,HEAD,2300.006
02/12/2017,BA-07,HEAD,2300.001
26/01/2018,BA-07,HEAD,2299.976
06/02/2018,BA-07,HEAD,2299.976
06/03/2018,BA-07,HEAD,2299.982
10/04/2018,BA-07,HEAD,2300.008
05/05/2018,BA-07,HEAD,2300.028
07/06/2018,BA-07,HEAD,2300.051
15/06/2018,BA-07,HEAD,2300.053
27/06/2018,BA-07,HEAD,2300.061
02/07/2018,BA-07,HEAD,2300.059
11/07/2018,BA-07,HEAD,2300.065
30/07/2018,BA-07,HEAD,2300.067
07/08/2018,BA-07,HEAD,2300.06
16/08/2018,BA-07,HEAD,2300.055
25/08/2018,BA-07,HEAD,2300.046
04/09/2018,BA-07,HEAD,2300.044
13/09/2018,BA-07,HEAD,2300.036
25/09/2018,BA-07,HEAD,2300.02
09/10/2018,BA-07,HEAD,2300.012
23/10/2018,BA-07,HEAD,2300.001
30/10/2018,BA-07,HEAD,2299.996
03/11/2018,BA-07,HEAD,2299.993
14/11/2018,BA-07,HEAD,2299.98
27/11/2018,BA-07,HEAD,2299.973
19/12/2018,BA-07,HEAD,2299.971
05/01/2019,BA-07,HEAD,2299.961
26/01/2019,BA-07,HEAD,2299.957
20/02/2019,BA-07,HEAD,2300.1
06/03/2019,BA-07,HEAD,2300.033
19/03/2019,BA-07,HEAD,2300.023
26/03/2019,BA-07,HEAD,2300.029
03/04/2019,BA-07,HEAD,2300.031
17/04/2019,BA-07,HEAD,2300.051
24/04/2019,BA-07,HEAD,2300.053
05/05/2019,BA-07,HEAD,2300.058
17/05/2019,BA-07,HEAD,2300.068
28/05/2019,BA-07,HEAD,2300.075
06/06/2019,BA-07,HEAD,2300.086
16/06/2019,BA-07,HEAD,2300.093
26/06/2019,BA-07,HEAD,2300.098
03/07/2019,BA-07,HEAD,2300.098
13/07/2019,BA-07,HEAD,2300.097
26/07/2019,BA-07,HEAD,2300.095
12/08/2019,BA-07,HEAD,2300.091
20/08/2019,BA-07,HEAD,2300.092
29/08/2019,BA-07,HEAD,2300.084
09/09/2019,BA-07,HEAD,2300.087
18/09/2019,BA-07,HEAD,2300.065
25/09/2019,BA-07,HEAD,2300.053
09/10/2019,BA-07,HEAD,2300.044
18/10/2019,BA-07,HEAD,2300.031
29/10/2019,BA-07,HEAD,2300.024
08/11/2019,BA-07,HEAD,2300.023
19/11/2019,BA-07,HEAD,2300.016
07/12/2019,BA-07,HEAD,2300.002
20/12/2019,BA-07,HEAD,2299.998
26/12/2019,BA-07,HEAD,2300
06/01/2020,BA-07,HEAD,2299.996
17/01/2020,BA-07,HEAD,2299.987
30/01/2020,BA-07,HEAD,2300.008
08/02/2020,BA-07,HEAD,2299.996
17/02/2020,BA-07,HEAD,2300
24/02/2020,BA-07,HEAD,2299.991
07/03/2020,BA-07,HEAD,2299.993
20/03/2020,BA-07,HEAD,2300.018
05/04/2020,BA-07,HEAD,2300.024
03/05/2020,BA-07,HEAD,2300.03
02/08/2020,BA-07,HEAD,2300.059
17/08/2020,BA-07,HEAD,2300.042
29/08/2020,BA-07,HEAD,2300.151
16/09/2020,BA-07,HEAD,2300.045
26/09/2020,BA-07,HEAD,2300.022
02/10/2020,BA-07,HEAD,2300.013
17/10/2020,BA-07,HEAD,2299.995
08/11/2020,BA-07,HEAD,2299.985
17/11/2020,BA-07,HEAD,2299.985
06/12/2020,BA-07,HEAD,2299.974
02/01/2021,BA-07,HEAD,2299.967
16/01/2021,BA-07,HEAD,2299.962
02/02/2021,BA-07,HEAD,2299.955
27/02/2021,BA-07,HEAD,2299.964
02/03/2021,BA-07,HEAD,2299.968
28/03/2021,BA-07,HEAD,2299.987
03/04/2021,BA-07,HEAD,2299.988
17/04/2021,BA-07,HEAD,2299.996
03/05/2021,BA-07,HEAD,2300.011
06/06/2021,BA-07,HEAD,2300.047
05/07/2021,BA-07,HEAD,2300.037
17/07/2021,BA-07,HEAD,2300.032
03/08/2021,BA-07,HEAD,2300.032
20/09/2021,BA-07,HEAD,2300.004
02/10/2021,BA-07,HEAD,2299.992
02/11/2021,BA-07,HEAD,2299.963
27/12/2021,BA-07,HEAD,2299.939
31/01/2022,BA-07,HEAD,2299.915
15/02/2022,BA-07,HEAD,2299.917
28/02/2022,BA-07,HEAD,2299.925
14/03/2022,BA-07,HEAD,2299.935
29/03/2022,BA-07,HEAD,2299.951
14/04/2022,BA-07,HEAD,2299.954
30/04/2022,BA-07,HEAD,2299.971
30/05/2022,BA-07,HEAD,2299.998
15/06/2022,BA-07,HEAD,2300.014
30/06/2022,BA-07,HEAD,2300.024
15/07/2022,BA-07,HEAD,2300.018
30/07/2022,BA-07,HEAD,2300.024
12/08/2022,BA-07,HEAD,2300.021
26/09/2022,BA-07,HEAD,2299.990
14/10/2022,BA-07,HEAD,2299.980
30/11/2022,BA-07,HEAD,2299.937
30/12/2022,BA-07,HEAD,2299.923
31/01/2023,BA-07,HEAD,2299.917
28/02/2023,BA-07,HEAD,2299.940
15/03/2023,BA-07,HEAD,2299.945
31/03/2023,BA-07,HEAD,2299.954
15/04/2023,BA-07,HEAD,2299.960
28/04/2023,BA-07,HEAD,2299.972
15/05/2023,BA-07,HEAD,2299.981
31/05/2023,BA-07,HEAD,2299.991
30/06/2023,BA-07,HEAD,2300.015
31/07/2023,BA-07,HEAD,2300.021
05/09/2023,BA-07,HEAD,2300.001
29/09/2023,BA-07,HEAD,2299.991
13/10/2023,BA-07,HEAD,2299.973
31/10/2023,BA-07,HEAD,2299.955
15/11/2023,BA-07,HEAD,2299.952
30/11/2023,BA-07,HEAD,2299.940
15/12/2023,BA-07,HEAD,2299.927
29/12/2023,BA-07,HEAD,2299.913
15/01/2024,BA-07,HEAD,2299.908
31/01/2024,BA-07,HEAD,2299.909
15/02/2024,BA-07,HEAD,2299.917
29/02/2024,BA-07,HEAD,2299.913
29/03/2024,BA-07,HEAD,2299.925
15/04/2024,BA-07,HEAD,2299.939
03/05/2024,BA-07,HEAD,2299.956
14/06/2024,BA-07,HEAD,2299.985
15/07/2024,BA-07,HEAD,2299.998
15/08/2024,BA-07,HEAD,2300.003
30/08/2024,BA-07,HEAD,2299.991
13/09/2024,BA-07,HEAD,2299.982
30/09/2024,BA-07,HEAD,2299.972
14/10/2024,BA-07,HEAD,2299.965
30/10/2024,BA-07,HEAD,2299.95
29/11/2024,BA-07,HEAD,2299.931
13/12/2024,BA-07,HEAD,2299.921
30/12/2024,BA-07,HEAD,2299.911
17/05/2013,BA-08,HEAD,2300.454
21/06/2013,BA-08,HEAD,2300.449
19/08/2013,BA-08,HEAD,2300.439
07/09/2013,BA-08,HEAD,2300.449
29/11/2013,BA-08,HEAD,2300.386
12/12/2013,BA-08,HEAD,2300.383
18/01/2014,BA-08,HEAD,2300.409
17/02/2014,BA-08,HEAD,2300.389
20/03/2014,BA-08,HEAD,2300.404
18/04/2014,BA-08,HEAD,2300.419
17/05/2014,BA-08,HEAD,2300.439
10/06/2014,BA-08,HEAD,2300.449
17/07/2014,BA-08,HEAD,2300.453
12/08/2014,BA-08,HEAD,2300.45
05/09/2014,BA-08,HEAD,2300.445
11/10/2014,BA-08,HEAD,2300.427
05/11/2014,BA-08,HEAD,2300.41
02/12/2014,BA-08,HEAD,2300.401
06/01/2015,BA-08,HEAD,2300.393
10/02/2015,BA-08,HEAD,2300.387
04/03/2015,BA-08,HEAD,2300.392
12/05/2015,BA-08,HEAD,2300.411
09/06/2015,BA-08,HEAD,2300.437
13/07/2015,BA-08,HEAD,2300.444
12/08/2015,BA-08,HEAD,2300.437
02/09/2015,BA-08,HEAD,2300.426
14/10/2015,BA-08,HEAD,2300.407
09/11/2015,BA-08,HEAD,2300.395
07/12/2015,BA-08,HEAD,2300.378
19/01/2016,BA-08,HEAD,2300.355
18/02/2016,BA-08,HEAD,2300.37
10/03/2016,BA-08,HEAD,2300.386
13/04/2016,BA-08,HEAD,2300.405
18/05/2016,BA-08,HEAD,2300.438
05/06/2016,BA-08,HEAD,2300.443
29/07/2016,BA-08,HEAD,2300.455
11/08/2016,BA-08,HEAD,2300.448
27/09/2016,BA-08,HEAD,2300.426
11/10/2016,BA-08,HEAD,2300.421
08/11/2016,BA-08,HEAD,2300.403
07/12/2016,BA-08,HEAD,2300.399
17/01/2017,BA-08,HEAD,2300.386
04/02/2017,BA-08,HEAD,2300.401
11/03/2017,BA-08,HEAD,2300.436
04/04/2017,BA-08,HEAD,2300.419
03/05/2017,BA-08,HEAD,2300.424
04/06/2017,BA-08,HEAD,2300.439
17/07/2017,BA-08,HEAD,2300.433
16/08/2017,BA-08,HEAD,2300.438
10/09/2017,BA-08,HEAD,2300.424
07/10/2017,BA-08,HEAD,2300.411
05/11/2017,BA-08,HEAD,2300.378
02/12/2017,BA-08,HEAD,2300.386
26/01/2018,BA-08,HEAD,2300.386
06/02/2018,BA-08,HEAD,2300.383
06/03/2018,BA-08,HEAD,2300.388
10/04/2018,BA-08,HEAD,2300.41
05/05/2018,BA-08,HEAD,2300.42
07/06/2018,BA-08,HEAD,2300.444
10/07/2018,BA-08,HEAD,2300.449
30/07/2018,BA-08,HEAD,2300.448
07/08/2018,BA-08,HEAD,2300.448
25/08/2018,BA-08,HEAD,2300.439
04/09/2018,BA-08,HEAD,2300.431
25/09/2018,BA-08,HEAD,2300.42
23/10/2018,BA-08,HEAD,2300.405
03/11/2018,BA-08,HEAD,2300.398
03/12/2018,BA-08,HEAD,2300.382
